"","City","Date","Count"
"673","ATLANTICO",2020-10-12,20
"674","ATLANTICO",2020-11-12,62
"675","ATLANTICO",2020-04-12,6
"676","ATLANTICO",2020-05-12,94
"677","ATLANTICO",2020-06-12,542
"678","ATLANTICO",2020-07-12,229
"679","ATLANTICO",2020-08-12,83
"680","ATLANTICO",2020-09-12,40
"681","ATLANTICO",2020-10-13,80
"682","ATLANTICO",2020-11-13,66
"683","ATLANTICO",2020-03-13,1
"684","ATLANTICO",2020-04-13,4
"685","ATLANTICO",2020-05-13,72
"686","ATLANTICO",2020-06-13,374
"687","ATLANTICO",2020-07-13,272
"688","ATLANTICO",2020-08-13,92
"689","ATLANTICO",2020-09-13,33
"690","ATLANTICO",2020-10-14,43
"691","ATLANTICO",2020-11-14,55
"692","ATLANTICO",2020-04-14,3
"693","ATLANTICO",2020-05-14,78
"694","ATLANTICO",2020-06-14,316
"695","ATLANTICO",2020-07-14,227
"696","ATLANTICO",2020-08-14,72
"697","ATLANTICO",2020-09-14,22
"698","ATLANTICO",2020-10-15,74
"699","ATLANTICO",2020-11-15,41
"700","ATLANTICO",2020-03-15,3
"701","ATLANTICO",2020-04-15,4
"702","ATLANTICO",2020-05-15,74
"703","ATLANTICO",2020-06-15,421
"704","ATLANTICO",2020-07-15,315
"705","ATLANTICO",2020-08-15,79
"706","ATLANTICO",2020-09-15,26
"707","ATLANTICO",2020-10-16,36
"708","ATLANTICO",2020-11-16,33
"709","ATLANTICO",2020-03-16,1
"710","ATLANTICO",2020-04-16,9
"711","ATLANTICO",2020-05-16,153
"712","ATLANTICO",2020-06-16,488
"713","ATLANTICO",2020-07-16,251
"714","ATLANTICO",2020-08-16,77
"715","ATLANTICO",2020-09-16,26
"716","ATLANTICO",2020-10-17,42
"717","ATLANTICO",2020-11-17,35
"718","ATLANTICO",2020-03-17,1
"719","ATLANTICO",2020-04-17,4
"720","ATLANTICO",2020-05-17,109
"721","ATLANTICO",2020-06-17,452
"722","ATLANTICO",2020-07-17,303
"723","ATLANTICO",2020-08-17,33
"724","ATLANTICO",2020-09-17,34
"725","ATLANTICO",2020-10-18,68
"726","ATLANTICO",2020-11-18,37
"727","ATLANTICO",2020-04-18,8
"728","ATLANTICO",2020-05-18,112
"729","ATLANTICO",2020-06-18,492
"730","ATLANTICO",2020-07-18,178
"731","ATLANTICO",2020-08-18,70
"732","ATLANTICO",2020-09-18,32
"733","ATLANTICO",2020-10-19,73
"734","ATLANTICO",2020-11-19,51
"735","ATLANTICO",2020-03-19,2
"736","ATLANTICO",2020-04-19,28
"737","ATLANTICO",2020-05-19,113
"738","ATLANTICO",2020-06-19,563
"739","ATLANTICO",2020-07-19,170
"740","ATLANTICO",2020-08-19,70
"741","ATLANTICO",2020-09-19,25
"742","ATLANTICO",2020-10-02,42
"743","ATLANTICO",2020-11-02,28
"744","ATLANTICO",2020-04-02,4
"745","ATLANTICO",2020-05-02,56
"746","ATLANTICO",2020-06-02,219
"747","ATLANTICO",2020-07-02,522
"748","ATLANTICO",2020-08-02,90
"749","ATLANTICO",2020-09-02,52
"750","ATLANTICO",2020-10-20,84
"751","ATLANTICO",2020-11-20,38
"752","ATLANTICO",2020-03-20,1
"753","ATLANTICO",2020-04-20,15
"754","ATLANTICO",2020-05-20,107
"755","ATLANTICO",2020-06-20,623
"756","ATLANTICO",2020-07-20,210
"757","ATLANTICO",2020-08-20,105
"758","ATLANTICO",2020-09-20,50
"759","ATLANTICO",2020-10-21,54
"760","ATLANTICO",2020-11-21,36
"761","ATLANTICO",2020-03-21,2
"762","ATLANTICO",2020-04-21,9
"763","ATLANTICO",2020-05-21,95
"764","ATLANTICO",2020-06-21,377
"765","ATLANTICO",2020-07-21,271
"766","ATLANTICO",2020-08-21,59
"767","ATLANTICO",2020-09-21,29
"768","ATLANTICO",2020-10-22,58
"769","ATLANTICO",2020-11-22,33
"770","ATLANTICO",2020-03-22,5
"771","ATLANTICO",2020-04-22,12
"772","ATLANTICO",2020-05-22,116
"773","ATLANTICO",2020-06-22,336
"774","ATLANTICO",2020-07-22,224
"775","ATLANTICO",2020-08-22,52
"776","ATLANTICO",2020-09-22,20
"777","ATLANTICO",2020-10-23,109
"778","ATLANTICO",2020-11-23,54
"779","ATLANTICO",2020-04-23,17
"780","ATLANTICO",2020-05-23,117
"781","ATLANTICO",2020-06-23,533
"782","ATLANTICO",2020-07-23,214
"783","ATLANTICO",2020-08-23,38
"784","ATLANTICO",2020-09-23,30
"785","ATLANTICO",2020-10-24,62
"786","ATLANTICO",2020-11-24,43
"787","ATLANTICO",2020-03-24,2
"788","ATLANTICO",2020-04-24,23
"789","ATLANTICO",2020-05-24,134
"790","ATLANTICO",2020-06-24,466
"791","ATLANTICO",2020-07-24,347
"792","ATLANTICO",2020-08-24,51
"793","ATLANTICO",2020-09-24,33
"794","ATLANTICO",2020-10-25,40
"795","ATLANTICO",2020-11-25,29
"796","ATLANTICO",2020-04-25,30
"797","ATLANTICO",2020-05-25,139
"798","ATLANTICO",2020-06-25,472
"799","ATLANTICO",2020-07-25,304
"800","ATLANTICO",2020-08-25,62
"801","ATLANTICO",2020-09-25,54
"802","ATLANTICO",2020-10-26,73
"803","ATLANTICO",2020-11-26,16
"804","ATLANTICO",2020-04-26,39
"805","ATLANTICO",2020-05-26,153
"806","ATLANTICO",2020-06-26,479
"807","ATLANTICO",2020-07-26,155
"808","ATLANTICO",2020-08-26,42
"809","ATLANTICO",2020-09-26,37
"810","ATLANTICO",2020-10-27,73
"811","ATLANTICO",2020-11-27,2
"812","ATLANTICO",2020-04-27,31
"813","ATLANTICO",2020-05-27,134
"814","ATLANTICO",2020-06-27,375
"815","ATLANTICO",2020-07-27,235
"816","ATLANTICO",2020-08-27,55
"817","ATLANTICO",2020-09-27,31
"818","ATLANTICO",2020-10-28,49
"819","ATLANTICO",2020-11-28,1
"820","ATLANTICO",2020-03-28,2
"821","ATLANTICO",2020-04-28,55
"822","ATLANTICO",2020-05-28,191
"823","ATLANTICO",2020-06-28,340
"824","ATLANTICO",2020-07-28,248
"825","ATLANTICO",2020-08-28,41
"826","ATLANTICO",2020-09-28,42
"827","ATLANTICO",2020-10-29,76
"828","ATLANTICO",2020-04-29,42
"829","ATLANTICO",2020-05-29,184
"830","ATLANTICO",2020-06-29,288
"831","ATLANTICO",2020-07-29,180
"832","ATLANTICO",2020-08-29,55
"833","ATLANTICO",2020-09-29,22
"834","ATLANTICO",2020-10-03,36
"835","ATLANTICO",2020-11-03,50
"836","ATLANTICO",2020-03-03,1
"837","ATLANTICO",2020-04-03,4
"838","ATLANTICO",2020-05-03,67
"839","ATLANTICO",2020-06-03,218
"840","ATLANTICO",2020-07-03,389
"841","ATLANTICO",2020-08-03,211
"842","ATLANTICO",2020-09-03,39
"843","ATLANTICO",2020-10-30,59
"844","ATLANTICO",2020-04-30,66
"845","ATLANTICO",2020-05-30,201
"846","ATLANTICO",2020-06-30,514
"847","ATLANTICO",2020-07-30,152
"848","ATLANTICO",2020-08-30,21
"849","ATLANTICO",2020-09-30,68
"850","ATLANTICO",2020-10-31,63
"851","ATLANTICO",2020-03-31,2
"852","ATLANTICO",2020-05-31,156
"853","ATLANTICO",2020-07-31,175
"854","ATLANTICO",2020-08-31,37
"855","ATLANTICO",2020-10-04,32
"856","ATLANTICO",2020-11-04,84
"857","ATLANTICO",2020-04-04,7
"858","ATLANTICO",2020-05-04,104
"859","ATLANTICO",2020-06-04,248
"860","ATLANTICO",2020-07-04,434
"861","ATLANTICO",2020-08-04,129
"862","ATLANTICO",2020-09-04,37
"863","ATLANTICO",2020-10-05,42
"864","ATLANTICO",2020-11-05,60
"865","ATLANTICO",2020-04-05,2
"866","ATLANTICO",2020-05-05,82
"867","ATLANTICO",2020-06-05,327
"868","ATLANTICO",2020-07-05,313
"869","ATLANTICO",2020-08-05,127
"870","ATLANTICO",2020-09-05,38
"871","ATLANTICO",2020-10-06,59
"872","ATLANTICO",2020-11-06,74
"873","ATLANTICO",2020-04-06,3
"874","ATLANTICO",2020-05-06,110
"875","ATLANTICO",2020-06-06,314
"876","ATLANTICO",2020-07-06,422
"877","ATLANTICO",2020-08-06,149
"878","ATLANTICO",2020-09-06,23
"879","ATLANTICO",2020-10-07,39
"880","ATLANTICO",2020-11-07,81
"881","ATLANTICO",2020-04-07,7
"882","ATLANTICO",2020-05-07,61
"883","ATLANTICO",2020-06-07,268
"884","ATLANTICO",2020-07-07,269
"885","ATLANTICO",2020-08-07,95
"886","ATLANTICO",2020-09-07,50
"887","ATLANTICO",2020-10-08,22
"888","ATLANTICO",2020-11-08,36
"889","ATLANTICO",2020-04-08,4
"890","ATLANTICO",2020-05-08,110
"891","ATLANTICO",2020-06-08,395
"892","ATLANTICO",2020-07-08,299
"893","ATLANTICO",2020-08-08,99
"894","ATLANTICO",2020-09-08,36
"895","ATLANTICO",2020-10-09,32
"896","ATLANTICO",2020-11-09,50
"897","ATLANTICO",2020-05-09,76
"898","ATLANTICO",2020-06-09,341
"899","ATLANTICO",2020-07-09,299
"900","ATLANTICO",2020-08-09,104
"901","ATLANTICO",2020-09-09,44
"902","BARRANQUILLA",2020-10-01,75
"903","BARRANQUILLA",2020-11-01,78
"904","BARRANQUILLA",2020-04-01,4
"905","BARRANQUILLA",2020-05-01,58
"906","BARRANQUILLA",2020-06-01,501
"907","BARRANQUILLA",2020-07-01,933
"908","BARRANQUILLA",2020-08-01,172
"909","BARRANQUILLA",2020-09-01,106
"910","BARRANQUILLA",2020-10-10,121
"911","BARRANQUILLA",2020-11-10,151
"912","BARRANQUILLA",2020-03-10,2
"913","BARRANQUILLA",2020-04-10,6
"914","BARRANQUILLA",2020-05-10,106
"915","BARRANQUILLA",2020-06-10,665
"916","BARRANQUILLA",2020-07-10,556
"917","BARRANQUILLA",2020-08-10,117
"918","BARRANQUILLA",2020-09-10,65
"919","BARRANQUILLA",2020-10-11,66
"920","BARRANQUILLA",2020-11-11,149
"921","BARRANQUILLA",2020-04-11,8
"922","BARRANQUILLA",2020-05-11,88
"923","BARRANQUILLA",2020-06-11,526
"924","BARRANQUILLA",2020-07-11,365
"925","BARRANQUILLA",2020-08-11,114
"926","BARRANQUILLA",2020-09-11,76
"927","BARRANQUILLA",2020-10-12,84
"928","BARRANQUILLA",2020-11-12,146
"929","BARRANQUILLA",2020-03-12,2
"930","BARRANQUILLA",2020-04-12,4
"931","BARRANQUILLA",2020-05-12,87
"932","BARRANQUILLA",2020-06-12,649
"933","BARRANQUILLA",2020-07-12,200
"934","BARRANQUILLA",2020-08-12,91
"935","BARRANQUILLA",2020-09-12,61
"936","BARRANQUILLA",2020-10-13,103
"937","BARRANQUILLA",2020-11-13,182
"938","BARRANQUILLA",2020-03-13,2
"939","BARRANQUILLA",2020-04-13,5
"940","BARRANQUILLA",2020-05-13,94
"941","BARRANQUILLA",2020-06-13,587
"942","BARRANQUILLA",2020-07-13,328
"943","BARRANQUILLA",2020-08-13,83
"944","BARRANQUILLA",2020-09-13,46
"945","BARRANQUILLA",2020-10-14,108
"946","BARRANQUILLA",2020-11-14,103
"947","BARRANQUILLA",2020-03-14,5
"948","BARRANQUILLA",2020-04-14,4
"949","BARRANQUILLA",2020-05-14,83
"950","BARRANQUILLA",2020-06-14,501
"951","BARRANQUILLA",2020-07-14,362
"952","BARRANQUILLA",2020-08-14,72
"953","BARRANQUILLA",2020-09-14,98
"954","BARRANQUILLA",2020-10-15,139
"955","BARRANQUILLA",2020-11-15,60
"956","BARRANQUILLA",2020-03-15,2
"957","BARRANQUILLA",2020-04-15,10
"958","BARRANQUILLA",2020-05-15,106
"959","BARRANQUILLA",2020-06-15,596
"960","BARRANQUILLA",2020-07-15,679
"961","BARRANQUILLA",2020-08-15,89
"962","BARRANQUILLA",2020-09-15,56
"963","BARRANQUILLA",2020-10-16,162
"964","BARRANQUILLA",2020-11-16,87
"965","BARRANQUILLA",2020-03-16,5
"966","BARRANQUILLA",2020-04-16,8
"967","BARRANQUILLA",2020-05-16,122
"968","BARRANQUILLA",2020-06-16,724
"969","BARRANQUILLA",2020-07-16,366
"970","BARRANQUILLA",2020-08-16,62
"971","BARRANQUILLA",2020-09-16,86
"972","BARRANQUILLA",2020-10-17,142
"973","BARRANQUILLA",2020-11-17,90
"974","BARRANQUILLA",2020-03-17,5
"975","BARRANQUILLA",2020-04-17,6
"976","BARRANQUILLA",2020-05-17,170
"977","BARRANQUILLA",2020-06-17,604
"978","BARRANQUILLA",2020-07-17,286
"979","BARRANQUILLA",2020-08-17,58
"980","BARRANQUILLA",2020-09-17,63
"981","BARRANQUILLA",2020-10-18,81
"982","BARRANQUILLA",2020-11-18,113
"983","BARRANQUILLA",2020-03-18,5
"984","BARRANQUILLA",2020-04-18,12
"985","BARRANQUILLA",2020-05-18,151
"986","BARRANQUILLA",2020-06-18,716
"987","BARRANQUILLA",2020-07-18,202
"988","BARRANQUILLA",2020-08-18,84
"989","BARRANQUILLA",2020-09-18,107
"990","BARRANQUILLA",2020-10-19,130
"991","BARRANQUILLA",2020-11-19,109
"992","BARRANQUILLA",2020-03-19,2
"993","BARRANQUILLA",2020-04-19,6
"994","BARRANQUILLA",2020-05-19,144
"995","BARRANQUILLA",2020-06-19,760
"996","BARRANQUILLA",2020-07-19,140
"997","BARRANQUILLA",2020-08-19,67
"998","BARRANQUILLA",2020-09-19,55
"999","BARRANQUILLA",2020-10-02,117
"1000","BARRANQUILLA",2020-11-02,90
"1001","BARRANQUILLA",2020-04-02,4
"1002","BARRANQUILLA",2020-05-02,68
"1003","BARRANQUILLA",2020-06-02,334
"1004","BARRANQUILLA",2020-07-02,580
"1005","BARRANQUILLA",2020-08-02,96
"1006","BARRANQUILLA",2020-09-02,77
"1007","BARRANQUILLA",2020-10-20,144
"1008","BARRANQUILLA",2020-11-20,104
"1009","BARRANQUILLA",2020-03-20,6
"1010","BARRANQUILLA",2020-04-20,24
"1011","BARRANQUILLA",2020-05-20,192
"1012","BARRANQUILLA",2020-06-20,758
"1013","BARRANQUILLA",2020-07-20,264
"1014","BARRANQUILLA",2020-08-20,137
"1015","BARRANQUILLA",2020-09-20,36
"1016","BARRANQUILLA",2020-10-21,142
"1017","BARRANQUILLA",2020-11-21,81
"1018","BARRANQUILLA",2020-03-21,4
"1019","BARRANQUILLA",2020-04-21,15
"1020","BARRANQUILLA",2020-05-21,173
"1021","BARRANQUILLA",2020-06-21,489
"1022","BARRANQUILLA",2020-07-21,191
"1023","BARRANQUILLA",2020-08-21,76
"1024","BARRANQUILLA",2020-09-21,61
"1025","BARRANQUILLA",2020-10-22,205
"1026","BARRANQUILLA",2020-11-22,51
"1027","BARRANQUILLA",2020-03-22,10
"1028","BARRANQUILLA",2020-04-22,14
"1029","BARRANQUILLA",2020-05-22,149
"1030","BARRANQUILLA",2020-06-22,528
"1031","BARRANQUILLA",2020-07-22,232
"1032","BARRANQUILLA",2020-08-22,93
"1033","BARRANQUILLA",2020-09-22,54
"1034","BARRANQUILLA",2020-10-23,163
"1035","BARRANQUILLA",2020-11-23,107
"1036","BARRANQUILLA",2020-03-23,1
"1037","BARRANQUILLA",2020-04-23,16
"1038","BARRANQUILLA",2020-05-23,149
"1039","BARRANQUILLA",2020-06-23,788
"1040","BARRANQUILLA",2020-07-23,248
"1041","BARRANQUILLA",2020-08-23,47
"1042","BARRANQUILLA",2020-09-23,57
"1043","BARRANQUILLA",2020-10-24,82
"1044","BARRANQUILLA",2020-11-24,100
"1045","BARRANQUILLA",2020-03-24,5
"1046","BARRANQUILLA",2020-04-24,18
"1047","BARRANQUILLA",2020-05-24,158
"1048","BARRANQUILLA",2020-06-24,615
"1049","BARRANQUILLA",2020-07-24,450
"1050","BARRANQUILLA",2020-08-24,86
"1051","BARRANQUILLA",2020-09-24,93
"1052","BARRANQUILLA",2020-10-25,73
"1053","BARRANQUILLA",2020-11-25,83
"1054","BARRANQUILLA",2020-03-25,4
"1055","BARRANQUILLA",2020-04-25,20
"1056","BARRANQUILLA",2020-05-25,198
"1057","BARRANQUILLA",2020-06-25,966
"1058","BARRANQUILLA",2020-07-25,302
"1059","BARRANQUILLA",2020-08-25,51
"1060","BARRANQUILLA",2020-09-25,114
"1061","BARRANQUILLA",2020-10-26,115
"1062","BARRANQUILLA",2020-11-26,69
"1063","BARRANQUILLA",2020-03-26,3
"1064","BARRANQUILLA",2020-04-26,21
"1065","BARRANQUILLA",2020-05-26,211
"1066","BARRANQUILLA",2020-06-26,635
"1067","BARRANQUILLA",2020-07-26,166
"1068","BARRANQUILLA",2020-08-26,95
"1069","BARRANQUILLA",2020-09-26,76
"1070","BARRANQUILLA",2020-10-27,154
"1071","BARRANQUILLA",2020-11-27,45
"1072","BARRANQUILLA",2020-03-27,2
"1073","BARRANQUILLA",2020-04-27,27
"1074","BARRANQUILLA",2020-05-27,207
"1075","BARRANQUILLA",2020-06-27,568
"1076","BARRANQUILLA",2020-07-27,186
"1077","BARRANQUILLA",2020-08-27,67
"1078","BARRANQUILLA",2020-09-27,42
"1079","BARRANQUILLA",2020-10-28,144
"1080","BARRANQUILLA",2020-11-28,4
"1081","BARRANQUILLA",2020-03-28,1
"1082","BARRANQUILLA",2020-04-28,44
"1083","BARRANQUILLA",2020-05-28,244
"1084","BARRANQUILLA",2020-06-28,530
"1085","BARRANQUILLA",2020-07-28,224
"1086","BARRANQUILLA",2020-08-28,50
"1087","BARRANQUILLA",2020-09-28,68
"1088","BARRANQUILLA",2020-10-29,133
"1089","BARRANQUILLA",2020-03-29,4
"1090","BARRANQUILLA",2020-04-29,48
"1091","BARRANQUILLA",2020-05-29,248
"1092","BARRANQUILLA",2020-06-29,443
"1093","BARRANQUILLA",2020-07-29,207
"1094","BARRANQUILLA",2020-08-29,105
"1095","BARRANQUILLA",2020-09-29,77
"1096","BARRANQUILLA",2020-10-03,57
"1097","BARRANQUILLA",2020-11-03,99
"1098","BARRANQUILLA",2020-04-03,4
"1099","BARRANQUILLA",2020-05-03,63
"1100","BARRANQUILLA",2020-06-03,385
"1101","BARRANQUILLA",2020-07-03,445
"1102","BARRANQUILLA",2020-08-03,341
"1103","BARRANQUILLA",2020-09-03,74
"1104","BARRANQUILLA",2020-10-30,136
"1105","BARRANQUILLA",2020-03-30,2
"1106","BARRANQUILLA",2020-04-30,59
"1107","BARRANQUILLA",2020-05-30,296
"1108","BARRANQUILLA",2020-06-30,621
"1109","BARRANQUILLA",2020-07-30,209
"1110","BARRANQUILLA",2020-08-30,20
"1111","BARRANQUILLA",2020-09-30,92
"1112","BARRANQUILLA",2020-10-31,125
"1113","BARRANQUILLA",2020-05-31,267
"1114","BARRANQUILLA",2020-07-31,125
"1115","BARRANQUILLA",2020-08-31,94
"1116","BARRANQUILLA",2020-10-04,25
"1117","BARRANQUILLA",2020-11-04,106
"1118","BARRANQUILLA",2020-04-04,8
"1119","BARRANQUILLA",2020-05-04,84
"1120","BARRANQUILLA",2020-06-04,348
"1121","BARRANQUILLA",2020-07-04,460
"1122","BARRANQUILLA",2020-08-04,107
"1123","BARRANQUILLA",2020-09-04,61
"1124","BARRANQUILLA",2020-10-05,98
"1125","BARRANQUILLA",2020-11-05,178
"1126","BARRANQUILLA",2020-04-05,2
"1127","BARRANQUILLA",2020-05-05,99
"1128","BARRANQUILLA",2020-06-05,571
"1129","BARRANQUILLA",2020-07-05,483
"1130","BARRANQUILLA",2020-08-05,162
"1131","BARRANQUILLA",2020-09-05,49
"1132","BARRANQUILLA",2020-10-06,74
"1133","BARRANQUILLA",2020-11-06,151
"1134","BARRANQUILLA",2020-03-06,2
"1135","BARRANQUILLA",2020-04-06,2
"1136","BARRANQUILLA",2020-05-06,79
"1137","BARRANQUILLA",2020-06-06,509
"1138","BARRANQUILLA",2020-07-06,374
"1139","BARRANQUILLA",2020-08-06,117
"1140","BARRANQUILLA",2020-09-06,47
"1141","BARRANQUILLA",2020-10-07,81
"1142","BARRANQUILLA",2020-11-07,133
"1143","BARRANQUILLA",2020-04-07,6
"1144","BARRANQUILLA",2020-05-07,105
"1145","BARRANQUILLA",2020-06-07,417
"1146","BARRANQUILLA",2020-07-07,392
"1147","BARRANQUILLA",2020-08-07,56
"1148","BARRANQUILLA",2020-09-07,86
"1149","BARRANQUILLA",2020-10-08,84
"1150","BARRANQUILLA",2020-11-08,94
"1151","BARRANQUILLA",2020-05-08,84
"1152","BARRANQUILLA",2020-06-08,569
"1153","BARRANQUILLA",2020-07-08,417
"1154","BARRANQUILLA",2020-08-08,94
"1155","BARRANQUILLA",2020-09-08,76
"1156","BARRANQUILLA",2020-10-09,73
"1157","BARRANQUILLA",2020-11-09,133
"1158","BARRANQUILLA",2020-03-09,2
"1159","BARRANQUILLA",2020-04-09,3
"1160","BARRANQUILLA",2020-05-09,98
"1161","BARRANQUILLA",2020-06-09,569
"1162","BARRANQUILLA",2020-07-09,481
"1163","BARRANQUILLA",2020-08-09,78
"1164","BARRANQUILLA",2020-09-09,89
"1165","BOGOTA",2020-10-01,1004
"1166","BOGOTA",2020-11-01,687
"1167","BOGOTA",2020-03-01,3
"1168","BOGOTA",2020-04-01,87
"1169","BOGOTA",2020-05-01,205
"1170","BOGOTA",2020-06-01,577
"1171","BOGOTA",2020-07-01,1762
"1172","BOGOTA",2020-08-01,2869
"1173","BOGOTA",2020-09-01,1329
"1174","BOGOTA",2020-10-10,837
"1175","BOGOTA",2020-11-10,747
"1176","BOGOTA",2020-03-10,11
"1177","BOGOTA",2020-04-10,100
"1178","BOGOTA",2020-05-10,328
"1179","BOGOTA",2020-06-10,677
"1180","BOGOTA",2020-07-10,2542
"1181","BOGOTA",2020-08-10,2736
"1182","BOGOTA",2020-09-10,956
"1183","BOGOTA",2020-10-11,633
"1184","BOGOTA",2020-11-11,652
"1185","BOGOTA",2020-03-11,15
"1186","BOGOTA",2020-04-11,66
"1187","BOGOTA",2020-05-11,272
"1188","BOGOTA",2020-06-11,561
"1189","BOGOTA",2020-07-11,1711
"1190","BOGOTA",2020-08-11,1976
"1191","BOGOTA",2020-09-11,716
"1192","BOGOTA",2020-10-12,739
"1193","BOGOTA",2020-11-12,604
"1194","BOGOTA",2020-03-12,19
"1195","BOGOTA",2020-04-12,71
"1196","BOGOTA",2020-05-12,255
"1197","BOGOTA",2020-06-12,524
"1198","BOGOTA",2020-07-12,1900
"1199","BOGOTA",2020-08-12,1740
"1200","BOGOTA",2020-09-12,669
"1201","BOGOTA",2020-10-13,859
"1202","BOGOTA",2020-11-13,635
"1203","BOGOTA",2020-03-13,25
"1204","BOGOTA",2020-04-13,59
"1205","BOGOTA",2020-05-13,258
"1206","BOGOTA",2020-06-13,526
"1207","BOGOTA",2020-07-13,2219
"1208","BOGOTA",2020-08-13,1356
"1209","BOGOTA",2020-09-13,613
"1210","BOGOTA",2020-10-14,746
"1211","BOGOTA",2020-11-14,656
"1212","BOGOTA",2020-03-14,34
"1213","BOGOTA",2020-04-14,69
"1214","BOGOTA",2020-05-14,246
"1215","BOGOTA",2020-06-14,543
"1216","BOGOTA",2020-07-14,2162
"1217","BOGOTA",2020-08-14,1399
"1218","BOGOTA",2020-09-14,751
"1219","BOGOTA",2020-10-15,789
"1220","BOGOTA",2020-11-15,692
"1221","BOGOTA",2020-03-15,54
"1222","BOGOTA",2020-04-15,84
"1223","BOGOTA",2020-05-15,264
"1224","BOGOTA",2020-06-15,714
"1225","BOGOTA",2020-07-15,2073
"1226","BOGOTA",2020-08-15,1426
"1227","BOGOTA",2020-09-15,796
"1228","BOGOTA",2020-10-16,731
"1229","BOGOTA",2020-11-16,750
"1230","BOGOTA",2020-03-16,61
"1231","BOGOTA",2020-04-16,71
"1232","BOGOTA",2020-05-16,270
"1233","BOGOTA",2020-06-16,769
"1234","BOGOTA",2020-07-16,2328
"1235","BOGOTA",2020-08-16,1286
"1236","BOGOTA",2020-09-16,669
"1237","BOGOTA",2020-10-17,678
"1238","BOGOTA",2020-11-17,871
"1239","BOGOTA",2020-03-17,59
"1240","BOGOTA",2020-04-17,74
"1241","BOGOTA",2020-05-17,277
"1242","BOGOTA",2020-06-17,888
"1243","BOGOTA",2020-07-17,2374
"1244","BOGOTA",2020-08-17,1354
"1245","BOGOTA",2020-09-17,595
"1246","BOGOTA",2020-10-18,690
"1247","BOGOTA",2020-11-18,850
"1248","BOGOTA",2020-03-18,53
"1249","BOGOTA",2020-04-18,90
"1250","BOGOTA",2020-05-18,370
"1251","BOGOTA",2020-06-18,1013
"1252","BOGOTA",2020-07-18,2475
"1253","BOGOTA",2020-08-18,1659
"1254","BOGOTA",2020-09-18,636
"1255","BOGOTA",2020-10-19,891
"1256","BOGOTA",2020-11-19,852
"1257","BOGOTA",2020-03-19,85
"1258","BOGOTA",2020-04-19,76
"1259","BOGOTA",2020-05-19,384
"1260","BOGOTA",2020-06-19,1021
"1261","BOGOTA",2020-07-19,2429
"1262","BOGOTA",2020-08-19,1940
"1263","BOGOTA",2020-09-19,578
"1264","BOGOTA",2020-10-02,807
"1265","BOGOTA",2020-11-02,612
"1266","BOGOTA",2020-04-02,59
"1267","BOGOTA",2020-05-02,152
"1268","BOGOTA",2020-06-02,469
"1269","BOGOTA",2020-07-02,1398
"1270","BOGOTA",2020-08-02,2084
"1271","BOGOTA",2020-09-02,908
"1272","BOGOTA",2020-10-20,1024
"1273","BOGOTA",2020-11-20,887
"1274","BOGOTA",2020-03-20,83
"1275","BOGOTA",2020-04-20,108
"1276","BOGOTA",2020-05-20,424
"1277","BOGOTA",2020-06-20,1200
"1278","BOGOTA",2020-07-20,2700
"1279","BOGOTA",2020-08-20,2017
"1280","BOGOTA",2020-09-20,618
"1281","BOGOTA",2020-10-21,850
"1282","BOGOTA",2020-11-21,597
"1283","BOGOTA",2020-03-21,79
"1284","BOGOTA",2020-04-21,77
"1285","BOGOTA",2020-05-21,287
"1286","BOGOTA",2020-06-21,733
"1287","BOGOTA",2020-07-21,2711
"1288","BOGOTA",2020-08-21,1401
"1289","BOGOTA",2020-09-21,593
"1290","BOGOTA",2020-10-22,940
"1291","BOGOTA",2020-11-22,429
"1292","BOGOTA",2020-03-22,55
"1293","BOGOTA",2020-04-22,75
"1294","BOGOTA",2020-05-22,363
"1295","BOGOTA",2020-06-22,803
"1296","BOGOTA",2020-07-22,3045
"1297","BOGOTA",2020-08-22,1006
"1298","BOGOTA",2020-09-22,560
"1299","BOGOTA",2020-10-23,1268
"1300","BOGOTA",2020-11-23,415
"1301","BOGOTA",2020-03-23,62
"1302","BOGOTA",2020-04-23,96
"1303","BOGOTA",2020-05-23,331
"1304","BOGOTA",2020-06-23,1035
"1305","BOGOTA",2020-07-23,2713
"1306","BOGOTA",2020-08-23,912
"1307","BOGOTA",2020-09-23,559
"1308","BOGOTA",2020-10-24,1199
"1309","BOGOTA",2020-11-24,307
"1310","BOGOTA",2020-03-24,48
"1311","BOGOTA",2020-04-24,85
"1312","BOGOTA",2020-05-24,310
"1313","BOGOTA",2020-06-24,978
"1314","BOGOTA",2020-07-24,3065
"1315","BOGOTA",2020-08-24,1110
"1316","BOGOTA",2020-09-24,483
"1317","BOGOTA",2020-10-25,871
"1318","BOGOTA",2020-11-25,236
"1319","BOGOTA",2020-03-25,68
"1320","BOGOTA",2020-04-25,98
"1321","BOGOTA",2020-05-25,402
"1322","BOGOTA",2020-06-25,1126
"1323","BOGOTA",2020-07-25,2649
"1324","BOGOTA",2020-08-25,1197
"1325","BOGOTA",2020-09-25,630
"1326","BOGOTA",2020-10-26,846
"1327","BOGOTA",2020-11-26,172
"1328","BOGOTA",2020-03-26,67
"1329","BOGOTA",2020-04-26,122
"1330","BOGOTA",2020-05-26,305
"1331","BOGOTA",2020-06-26,1379
"1332","BOGOTA",2020-07-26,2059
"1333","BOGOTA",2020-08-26,1121
"1334","BOGOTA",2020-09-26,674
